video_id,as_of_date_utc,viewCount,likeCount,commentCount
FsqvnusUHSM,2025-09-07,1471,5,1
NNZzOFfXw2Y,2025-09-07,6,0,0
Xc8JKoNBU2g,2025-09-07,0,0,0
wruK79j2Qwk,2025-09-07,75,5,4
dWvRrT7jIc0,2025-09-07,843,15,0
354_wuwUmDQ,2025-09-07,2,0,0
REBBars351U,2025-09-07,1014,5,0
pSTL9CIYr_Y,2025-09-07,639,6,0
8D6LguFpqyM,2025-09-07,2270,38,1
qB-EI8GnU2E,2025-09-07,10337,0,7
qda03P7qfks,2025-09-07,20471,166,0
YTkMKP2XWHs,2025-09-07,3835,53,7
0JkRBohaoGU,2025-09-07,918,3,0
F59eXM7myRQ,2025-09-07,19576,1152,31
40kzjG55Ono,2025-09-07,34427,433,7
8Lnlp7J9VKM,2025-09-07,43,4,0
QcvFrrQ-gBc,2025-09-07,408,3,0
lJ45vsrwDhQ,2025-09-07,331,2,0
F_8qJn7qgvc,2025-09-07,1423,28,2
EwP50C00qQI,2025-09-07,9,2,1
lvUhMwn7hCk,2025-09-07,1395,115,0
CphGjzs_gKg,2025-09-07,12,0,0
mY7a6ZVBjLk,2025-09-07,2761,20,0
rNkpcY-mDrM,2025-09-07,104,1,0
Xd-nCZ7DSwM,2025-09-07,1370,6,0
492EqQYET98,2025-09-07,53129,2342,6
ozkqDzA7GOo,2025-09-07,901,18,0
mAvb-OQnbYg,2025-09-07,1052,7,0
z2EjJU0nrIw,2025-09-07,19,0,0
NhC5NaDhhM0,2025-09-07,25119,637,1
fPGCrniv6RE,2025-09-07,149,4,0
L4320p1JeFg,2025-09-07,874,0,8
dxQr0Luo8gM,2025-09-07,1235,14,2
N93Ril-pIz4,2025-09-07,1345,26,0
i_R0XEGqN8A,2025-09-07,2,0,0
yStiZpG2qec,2025-09-07,9612,69,2
nuGKqhTG-mw,2025-09-07,13241,63,1
15i7ba6AxNs,2025-09-07,1047,9,0
HqMi7LpTems,2025-09-07,2069,11,2
Kk_PSDP75KM,2025-09-07,1,0,0
jGpPy-IplMc,2025-09-07,20,2,0
SOTLiFl2RaI,2025-09-07,21,4,0
SdznpRoxno0,2025-09-07,1621,34,2
oGzGDl5um8A,2025-09-07,7,2,0
32M5jnqgQFI,2025-09-07,14,0,0
jnlLB6t7RX0,2025-09-07,97341,1252,6
6rTkOVhq7rE,2025-09-07,10293,140,8
7YHpLLGsFBE,2025-09-07,1729,20,1
T9Nyz95L5to,2025-09-07,135,34,12
rIZF6hyAnkk,2025-09-07,159,8,0
UUeoS4WXofU,2025-09-07,1187,12,2
c_JNnhAfeKw,2025-09-07,1083,13,0
hqdxBRn-t-E,2025-09-07,5,0,0
n9Ob0lwIIOM,2025-09-07,922,5,0
cibwEqWOA48,2025-09-07,1120,9,0
50h576o3_zE,2025-09-07,2,0,0
IOfuaOh7wKc,2025-09-07,6,0,0
lfu1TvNAU1U,2025-09-07,7,0,0
sq1W6g1i_Zc,2025-09-07,1429,32,0
hsIVuZtE0XU,2025-09-07,1347,4,0
sY4qiHJ8wvQ,2025-09-07,2673,19,4
XeIRbOdofdk,2025-09-07,102,6,1
R0XAIiKtOIY,2025-09-07,33,1,1
gRbO4Zq59ok,2025-09-07,703,5,0
Y5f2mS5gHbU,2025-09-07,0,0,0
DfevIvTSOdk,2025-09-07,343,5,0
nrYj3ZGGtns,2025-09-07,18,1,0
2dtZ881tiSI,2025-09-07,865,5,0
0aZokI6FStc,2025-09-07,11,3,0
IDXlBoomQ6k,2025-09-07,3,1,0
ZYqSHXCZaJM,2025-09-07,3025,19,1
pJDsvKIyGKQ,2025-09-07,1125,12,0
AwF4xfzFO9I,2025-09-07,1741,25,0
rXKBk3q_T2c,2025-09-07,2174,34,1
8As2PGMqcXY,2025-09-07,41,1,0
noMnpKmPi5Y,2025-09-07,3152,31,2
_Fq0HetO1_E,2025-09-07,785,24,0
t2Iyms4JSuY,2025-09-07,15,1,0
ot5TqOvPsiM,2025-09-07,1385,17,0
pACZUg9yQjk,2025-09-07,0,0,0
xhzrC9h7F48,2025-09-07,1720,74,0
Vk7t89nP470,2025-09-07,123275,2523,13
gbV3POyUNuQ,2025-09-07,3,0,0
-WmrpOAAelI,2025-09-07,273,2,0
BjybzQQaa-c,2025-09-07,348,4,2
4mopQxnUOOk,2025-09-07,763,2,0
4iogF4rdjUk,2025-09-07,18,2,0
0q-tH_zlJro,2025-09-07,1356,8,0
O1enwZf8ks0,2025-09-07,20,3,0
pZhNMxfDUXQ,2025-09-07,13,1,0
sQExA2mg1wA,2025-09-07,2,0,0
q2R9BotZtdU,2025-09-07,4224,99,0
MEYohPTCer8,2025-09-07,6654,108,0
YpAPOizrmFs,2025-09-07,60,0,4
Qp5lFpDw1bA,2025-09-07,13,0,0
lbBisOV4nsM,2025-09-07,992,7,0
0TmT3vD_nKE,2025-09-07,637,0,0
AWJVjrXmbI8,2025-09-07,628,5,0
ndx_omLWNAY,2025-09-07,2,0,0
TG1o4a380qs,2025-09-07,30,1,0
WgtmhpxycqM,2025-09-07,16,0,0
TI586LQRmg4,2025-09-07,11,1,0
FLg7PP__7ik,2025-09-07,12,1,0
amtwkHPxyec,2025-09-07,31,3,0
Z_BaNtEQ3y4,2025-09-07,1717,13,0
y-O_fvzsvAY,2025-09-07,11,0,0
F91HFD50CQE,2025-09-07,33,0,0
rRYf5kFUW-4,2025-09-07,3914,18,0
y0oSEaqnt9k,2025-09-07,13,2,1
PnENlca6OgI,2025-09-07,12,3,0
P89Y30xqtVg,2025-09-07,19,0,0
lj_pydef9wE,2025-09-07,13,0,0
IJsbyaul3uc,2025-09-07,2588,235,0
fe2LKnP80Tw,2025-09-07,488,3,2
3kv6CIGR1cA,2025-09-07,36508,176,0
6qxSEhXVABs,2025-09-07,23,1,0
fQZ1gDItn5o,2025-09-07,573,30,3
L2fEp-7Dvuo,2025-09-07,14,0,0
MjYxg3z36gw,2025-09-07,2978,16,0
7fQp-xyk1wA,2025-09-07,1405,10,0
uwFOGcojwVM,2025-09-07,41721,187,4
orQduJWzpis,2025-09-07,1710,11,0
fbTTvcj8ffU,2025-09-07,3417,23,0
e_tzjar0KRk,2025-09-07,1014,6,1
AbFEFQbUXA4,2025-09-07,0,0,0
9J-U9R5bpH4,2025-09-07,7,0,0
u3nHgRksXAM,2025-09-07,12,2,1
jes-upCKTWE,2025-09-07,883,23,1
vdv36uhkFLs,2025-09-07,1966,31,0
IDu3B0yuv6I,2025-09-07,95,5,0
iq68tN_fuDI,2025-09-07,1555,8,0
Kbj17xdnEx4,2025-09-07,470,4,0
79tuASkVaiM,2025-09-07,338,2,0
sqGrnvjRUGw,2025-09-07,357,1,0
4xPlcUGFPWw,2025-09-07,347,1,0
sIpf55yMKvw,2025-09-07,777,9,0
bsm0zj07WbE,2025-09-07,441,4,0
IOAYb2VWCg0,2025-09-07,1237,3,0
tscr7aCE1xY,2025-09-07,320,36,13
Z4r5JqUf7CI,2025-09-07,199,0,0
Mx9iShuSNbI,2025-09-07,337,2,0
KdyFgje3uRY,2025-09-07,297,3,0
LfJ2tix9JH8,2025-09-07,5,1,0
F2AZk0kztzc,2025-09-07,19,2,0
MquP3NhMXu0,2025-09-07,7,1,0
7nvmzM1XLdM,2025-09-07,25,7,6
azbF61GywEs,2025-09-07,864,29,0
R23qL_gI4TQ,2025-09-07,45,1,0
ap4YHtZdjqs,2025-09-07,1530,12,6
_Xl0rEIXC7o,2025-09-07,2276,28,2
0Wt4Q2KDIjE,2025-09-07,102951,842,9
yPqsn4ya4pY,2025-09-07,176,1,0
K6aFSfgJLTs,2025-09-07,1028,12,0
jBlkGL53yLw,2025-09-07,54,0,0
T3QXMT8whVo,2025-09-07,1216,0,2
j_hlbsMBxMk,2025-09-07,5727,521,9
o_CZA76kzW0,2025-09-07,2206,0,0
2L_Fx7mG0LE,2025-09-07,361,6,0
vrkdaHmNoeQ,2025-09-07,2672,0,0
4X5MCy5WDzE,2025-09-07,1218,3,0
O0NSb5S74O0,2025-09-07,355,2,1
Atqhuo1UQGY,2025-09-07,78,8,3
fL-F4k9vXBk,2025-09-07,40984,2483,29
Gxlqcs034T4,2025-09-07,5,0,1
FtAJqcCtlPo,2025-09-07,603,7,0
ERN1Yn-tjxc,2025-09-07,10,1,0
LPeU_X8xqLA,2025-09-07,1500,12,7
3YfZDPohLFY,2025-09-07,1212,17,3
qEBqcqoHlvk,2025-09-07,3124,39,1
o4HEJPw-KSQ,2025-09-07,1440,9,0
jUfcbNUCjx8,2025-09-07,1645,4,2
cU8-GsraT-E,2025-09-07,3,0,0
vZjuiWIarHQ,2025-09-07,377,30,1
6WYfrWh61H0,2025-09-07,19,1,0
bm7qv-uTvfo,2025-09-07,1174,11,0
Qy-Tb5p3Ivk,2025-09-07,10,0,0
PZ_q-BEYIB8,2025-09-07,198,1,0
ZW061QREaRM,2025-09-07,1094,9,0
3gbi5wc14vc,2025-09-07,10,2,0
ex-TgR2heMs,2025-09-07,18,0,0
wiRxbSXJQqY,2025-09-07,78,7,1
sd9dEmPbjbc,2025-09-07,1,0,0
lTr9nuuY9wQ,2025-09-07,824,5,0
zysbXckpS3E,2025-09-07,1149,23,0
hrPPinYix5c,2025-09-07,40,0,0
g4A4ygXtOvU,2025-09-07,5,0,0
C2OLlr1mlHw,2025-09-07,6,2,0
9_lXM5KFJDE,2025-09-07,5,0,0
-3NV5vuWroI,2025-09-07,15,0,0
iLBA16HF72E,2025-09-07,8,0,0
xjFeK6FbzQU,2025-09-07,101,2,0
wrZhSJD93P4,2025-09-07,1362,18,0
SW1cQohjx4U,2025-09-07,2584,17,0
H43XAgbNE3I,2025-09-07,23,2,0
y4-Yfrv10_w,2025-09-07,22,2,0
U_u7i-DgK_I,2025-09-07,1012,9,0
tFo1ArRAHqk,2025-09-07,435082,17560,270
fk7gzOwCDcA,2025-09-07,859,8,0
2PTF8JdsHMQ,2025-09-07,1987,46,3
Kez3BdPzv6Q,2025-09-07,4,0,0
lPdKjMPEVzE,2025-09-07,69,2,0
ZLNTjN1QtUs,2025-09-07,1318,8,0
3h9aXiuUrY4,2025-09-07,0,0,0
wynWNhqV80k,2025-09-07,1125,11,0
QC-6cMIVb6Y,2025-09-07,37,1,2
eCDXQ-8mqsY,2025-09-07,14,3,2
EoRayoRZMS4,2025-09-07,764,17,0
eWsmUrSZPQU,2025-09-07,1382,19,0
i43ke1PZqac,2025-09-07,11,3,2
bTEzUVYHZqM,2025-09-07,237,1,0
8gs__z7PcfE,2025-09-07,5,0,0
DobUYQ9PKQw,2025-09-07,0,0,0
s5P7A1XjDv8,2025-09-07,2739,54,9
L-ODG7BISHk,2025-09-07,18,3,0
E7CU_Zli8Rw,2025-09-07,30,2,8
QjgTb5CgujU,2025-09-07,3004,61,0
7ZliV40SyQA,2025-09-07,5,0,0
8VAIyp6b910,2025-09-07,0,0,0
wHshHO1Oajk,2025-09-07,19907,0,3
oSHj65OgTyk,2025-09-07,7,0,0
3ecaFYFf2FA,2025-09-07,21495,124,4
IFrofjpdp5A,2025-09-07,12,2,0
ukjfd7CBqP0,2025-09-07,972,10,1
yKfRd5J3SK0,2025-09-07,6352,563,16
sHij01q9jeI,2025-09-07,4,0,0
fpOZbIvBjmE,2025-09-07,1243,20,0
7qZce4UznCg,2025-09-07,1,0,0
faLbKTKGgTQ,2025-09-07,1353,17,59
pTYVVBG4EWQ,2025-09-07,2,0,0
pXstw3qAYWg,2025-09-07,3836,132,4
PPuyNtqAdqs,2025-09-07,1,0,0
LqGga8LHfL4,2025-09-07,1,0,0
igu0NvF9RC4,2025-09-07,1229,20,1
XXuD1RR-pP4,2025-09-07,1680,29,9
tRWKFoYitGE,2025-09-07,149,2,0
UYoRuXnwlT4,2025-09-07,1503,25,0
4aTwVpOPVV4,2025-09-07,2843,197,1
fVHeBGm1od4,2025-09-07,2143,19,0
FyQc8qjhZ7c,2025-09-07,4,0,0
IVwLoVvpG7w,2025-09-07,1893,208,4
z03sB1GiQ-U,2025-09-07,3,1,0
sq6Bbj9g_RI,2025-09-07,2084,14,0
0m27EecGUdY,2025-09-07,925,12,0
1Fz5gLETZEg,2025-09-07,2033,72,25
F95q2rFpAmw,2025-09-07,125,1,0
jgdVl8P_WWI,2025-09-07,650,5,0
W2O4-WIiSNE,2025-09-07,0,0,0
TvZjV4oTHbE,2025-09-07,877,13,0
kWJlpkMoLX4,2025-09-07,110,0,0
23settOv0bc,2025-09-07,1718,8,4
YuDfeZQuAfA,2025-09-07,5129,45,9
4DYkN5FYxPE,2025-09-07,0,0,0
2zywZETeph8,2025-09-07,863,14,0
GODK-nGmqiM,2025-09-07,1316,13,5
Y-ZcBHAk88k,2025-09-07,123,5,0
HWqFTf1O7Z8,2025-09-07,0,0,0
3Yd_Eqks85I,2025-09-07,26,3,1
YidovN-qYz8,2025-09-07,13,1,0
U-Y4C4-Ws14,2025-09-07,277,10,1
uecSTMDBVww,2025-09-07,121,5,2
LtLCVgpjvmQ,2025-09-07,6,1,0
cT7fb7llaJo,2025-09-07,380,3,0
n6RcDS_K-TQ,2025-09-07,358,3,0
1iEbd9k21s0,2025-09-07,1298,27,8
LwLWVmqSdoI,2025-09-07,1111,10,0
CZ8gl66bgVY,2025-09-07,45574,628,7
oderPVCISRc,2025-09-07,8,0,0
x4rYijhUBj8,2025-09-07,1318,8,6
9u-ZNXlMT6w,2025-09-07,1301,31,0
5af1O5VnfUk,2025-09-07,1771,21,2
9ANg0-TGjdo,2025-09-07,13404,436,1
9wSFZyp6ejg,2025-09-07,6,0,0
z_QpBUWyaY0,2025-09-07,2,0,0
ToVVmnDfx9M,2025-09-07,3188,48,1
sbyvrhwU3so,2025-09-07,1724,16,0
TgTudyM4sXI,2025-09-07,593,1,0
fZrG9O1VwMI,2025-09-07,2303,0,0
iQoxN24jzGI,2025-09-07,196,13,21
zZD6bHQgVbw,2025-09-07,1103,74,37
qLgc4w-_mKk,2025-09-07,7334,147,4
FznKvSzZ-GA,2025-09-07,1014,15,6
9uCPzFQ7iX4,2025-09-07,277,38,17
YH3kJsp5c6s,2025-09-07,821,9,0
_EmxIDeKYC8,2025-09-07,31075,943,35
fBdnHmI1Fo8,2025-09-07,5,2,0
hW8zBh4ajlA,2025-09-07,3382,67,0
5f2pNH9j5EU,2025-09-07,2141,25,12
rL2AlcWQie0,2025-09-07,875,7,0
ZC10rCs5fbQ,2025-09-07,858,7,0
mY3ZrQ4thQk,2025-09-07,1118,17,0
3ymNilML010,2025-09-07,451,5,5
Hd8AcjDURys,2025-09-07,115,8,5
LEYiTRQKz7w,2025-09-07,136,12,0
GLA3wdLW5Gw,2025-09-07,11,1,0
MJoH0F7Vlm8,2025-09-07,28101,326,2
OK3dd9fmvI0,2025-09-07,1,0,0
OnAlcKQLzUU,2025-09-07,4123,21,1
1QXzru0t_UA,2025-09-07,89,4,0
Uy06SkrqqSU,2025-09-07,1548,24,1
sAjuPqragJs,2025-09-07,825,8,0
vKEpZlNyzjc,2025-09-07,1198,43,5
aIBaZGJsMXo,2025-09-07,541,13,1
tWru-kiDgds,2025-09-07,45,3,0
4AyCEMlSOic,2025-09-07,3,0,0
viTf1tXS_dk,2025-09-07,666,31,0
-IsnEo24txE,2025-09-07,27419,290,17
ykry4DPnWGY,2025-09-07,0,0,0
F5VJaNzPkFw,2025-09-07,1344,11,0
XZXXCm5Etow,2025-09-07,13,2,0
SgR2vSZ8tVQ,2025-09-07,728,5,0
oglW-3hAd2A,2025-09-07,1045,12,3
WU9csbm-bsk,2025-09-07,23765,295,11
UWIxZ7oK8ik,2025-09-07,429,4,0
-TiMCYd9oWs,2025-09-07,800,10,0
4zPJUxqcVJE,2025-09-07,28,4,1
hRHT9szLmb4,2025-09-07,7,0,0
DbeeE-GpGB8,2025-09-07,15954,396,11
_rbEdy0wsGc,2025-09-07,195,9,0
yllGB4yiPIE,2025-09-07,371,12,1
vrVFy3XRkdM,2025-09-07,1689,37,3
y4EO3Re-hho,2025-09-07,36,3,0
ygGQznl2CV0,2025-09-07,2720,60,0
XJpahjGUFIY,2025-09-07,9243,639,10
9cSdQwE-Ll4,2025-09-07,13,1,0
kIB6foJfrM8,2025-09-07,529,6,0
eVR35qJVpl4,2025-09-07,1047,9,0
f4yRP6p7e1s,2025-09-07,2,0,0
SDo_FicOWX0,2025-09-07,34,5,0
2jm4dUvWv4w,2025-09-07,2517,34,0
79nDQ3sU_i8,2025-09-07,2662,32,0
qI_E_-XmxSk,2025-09-07,111,1,0
9Cc_L56P8uQ,2025-09-07,26,3,0
pntKy1dw274,2025-09-07,4487,95,4
IB75BKuRSNY,2025-09-07,470,2,0
aagdTsuB_Ts,2025-09-07,16050,214,0
gzpTNWDipak,2025-09-07,17,3,0
D_ib1EHY5Sk,2025-09-07,1385,10,0
IQUizKeUAek,2025-09-07,4,0,0
bx2UjTvr9o4,2025-09-07,1,1,0
G4O4UGHuCgs,2025-09-07,70,6,1
zQRDNV21H20,2025-09-07,1173,15,0
wMUhX9YhEZc,2025-09-07,69,5,3
1vtpkL17Ycw,2025-09-07,4891,23,0
drEYigUXyNA,2025-09-07,15,2,1
_UvwQwFGEuA,2025-09-07,620,9,2
GASh7FJTiKQ,2025-09-07,2071,13,1
dG1Ni4TF-90,2025-09-07,829,4,0
Nw8PLlNIguM,2025-09-07,80,3,0
GRXeePJ4oUo,2025-09-07,341,5,3
ZA8cYHDD0KM,2025-09-07,197577,6133,21
PFeEBkIQuLE,2025-09-07,1592,6,0
UIySVuvsFZE,2025-09-07,4,1,0
R55VJ56ZADI,2025-09-07,0,0,0
lXsQP0TrY_E,2025-09-07,1349,18,0
APMreqCZ5dc,2025-09-07,1011,9,0
4XV6zjzjZ10,2025-09-07,135,1,0
G-9Ov-67T8E,2025-09-07,2,0,0
XzJ1ihDnk0o,2025-09-07,1563,6,0
p8LTXseshRk,2025-09-07,839,11,1
EB7pZp9r4Is,2025-09-07,2,1,0
j5Cy7wFDtdE,2025-09-07,1406,7,0
xK1KaxYxrqM,2025-09-07,119,0,0
W4QkIUJHQW0,2025-09-07,1805,0,0
Vj7IB1dpSuE,2025-09-07,1151,19,1
i8iI6nd4j1Y,2025-09-07,47,12,0
vPy46d61ZlQ,2025-09-07,156,4,4
2HRzzCJyu6k,2025-09-07,2006,64,0
BQnw45AyESo,2025-09-07,23,4,0
Gw3Cp_u-Ksw,2025-09-07,2,1,0
rNZUUEob00o,2025-09-07,5,1,0
_CYGSYhOsR8,2025-09-07,173,0,0
U-CVzBKyTtg,2025-09-07,1294,47,11
NHeWCM-PVeY,2025-09-07,10750,0,1
gXSgYGAmF28,2025-09-07,864,9,0
y7pj54ygGng,2025-09-07,270,3,0
KO_Pc-Mf7Hk,2025-09-07,670,3,0
uUs938sjBgk,2025-09-07,1728,5,2
7t3qdGSgQs4,2025-09-07,32,4,0
7OT-RQiGpgk,2025-09-07,3,1,0
B4RjOyCft1Q,2025-09-07,1898,20,0
o78hX6SekdY,2025-09-07,0,0,0
Y2nrHJVIQN8,2025-09-07,2,0,0
R8YqAhG1UxI,2025-09-07,26708,539,6
icKKt_gq0V8,2025-09-07,13140,291,0
TN5wF6wovaw,2025-09-07,1617,15,1
vI8Vk7J_0X0,2025-09-07,11978,398,3
JPWWtNufpwg,2025-09-07,345,7,0
OJWNW_zHGK4,2025-09-07,9,0,0
RvGIlfgiYcM,2025-09-07,987,14,6
LVSuUesTrRw,2025-09-07,1155,10,0
ukoLEi5mqhg,2025-09-07,12,0,0
G9DBNkZRTeA,2025-09-07,22632,878,31
kQvBCTn1ejo,2025-09-07,1555,13,4
K87adEh1K8E,2025-09-07,3436,400,9
TcXI-dD6H54,2025-09-07,820,9,0
KGW-ANrVw1k,2025-09-07,568,6,0
xqeSZ8Gl6k0,2025-09-07,4,0,0
BS8CvdFPDqA,2025-09-07,569,2,0
19ORxgVqmM4,2025-09-07,2365,30,0
DFP9nKdXO40,2025-09-07,881,33,1
gDjST-FXD-o,2025-09-07,0,0,0
UoGuvfV9KX0,2025-09-07,1390,34,0
A9jGTq_pN0M,2025-09-07,363,35,8
O1xkU1ULY4w,2025-09-07,1254,9,1
PATO1Pxu_Uk,2025-09-07,19527,173,0
hH70JqU-0gI,2025-09-07,625,6,0
jH-0fki_yFs,2025-09-07,27132,147,0
Anp9V_bFoG4,2025-09-07,0,0,0
JIVciuIm-04,2025-09-07,1396,8,1
4TDiW3J7kEE,2025-09-07,45642,13557,88
G_jCan2pXeE,2025-09-07,0,0,0
RjvsDUz9z7I,2025-09-07,3,3,0
ZxVByu9OYu8,2025-09-07,38,2,0
atX4xwXeEIw,2025-09-07,1,0,0
fd7wg-jb7wg,2025-09-07,310,2,0
N4d90gJHjgw,2025-09-07,61,0,0
oJxDUtbvybM,2025-09-07,10,1,0
mJEsJM4yODI,2025-09-07,5,0,0
IsUdsDgF9is,2025-09-07,2066,248,0
Uou3M6rUHkQ,2025-09-07,53,0,0
1gQk0yionKc,2025-09-07,1183,9,0
GMtAC58kYeI,2025-09-07,11,1,0
p112yWTs-3U,2025-09-07,1357,6,0
GD2Esnh82Zw,2025-09-07,7,0,0
_lpfMc5evKY,2025-09-07,2,0,0
64f48EcocW0,2025-09-07,35644,169,1
7PLWGFM7Y0Q,2025-09-07,1402,18,0
xGKPBJLlhn0,2025-09-07,161633,1416,17
qvjTgVCfTu0,2025-09-07,1,0,0
Uu9SHSsBAUQ,2025-09-07,109,2,0
-lpiSvKA5CA,2025-09-07,22,0,0
0XI3AO05Lzk,2025-09-07,16,1,0
f2GalZ7Fs4k,2025-09-07,876,11,0
Wq-LALwcwFQ,2025-09-07,2,0,0
Ep4V1fPf5GA,2025-09-07,2,1,0
fiIJnFggxY0,2025-09-07,196,0,0
JjTDmvf7Yog,2025-09-07,4,0,0
9nCSfw_gWUo,2025-09-07,18951,113,1
71j2oFBiQgA,2025-09-07,0,0,0
4hdY-y1_BiE,2025-09-07,62946,233,0
NsYXDWBa-qY,2025-09-07,0,0,0
yVIpKu7n9NQ,2025-09-07,33,1,0
vF9hhfCGWz8,2025-09-07,149,3,0
kVBL67JKhxc,2025-09-07,67,2,1
OwPZc-GRTDA,2025-09-07,42,9,4
FLeH_SniVuU,2025-09-07,10,0,0
pArO68SD1VU,2025-09-07,424,5,0
BjQIsl8F43s,2025-09-07,92238,8765,81
QoykZQGLsHI,2025-09-07,3,0,0
kAcodh_maRE,2025-09-07,8339,66,0
y30lSTN2d6Q,2025-09-07,1165,13,0
05l1DDZA8co,2025-09-07,1112,8,0
lOFwATQugXI,2025-09-07,1,0,0
At5aEVawoTY,2025-09-07,4,0,0
IbinpcIKPiw,2025-09-07,453,6,0
qeN8tXjq3NE,2025-09-07,1686,8,0
kEOZTgSkOqY,2025-09-07,11,1,0
Tl7i3dReCBI,2025-09-07,4,0,0
qIhT9ChSQxI,2025-09-07,1560,19,0
CnFhOHId3RI,2025-09-07,358,13,11
L9TR1E1T5RE,2025-09-07,28,5,1
BZz25AUyGSw,2025-09-07,1640,20,3
eOzKJT_0rDE,2025-09-07,26565,762,20
1P84pY5b7-w,2025-09-07,28228,374,11
nM1Pbef-N8U,2025-09-07,1256,71,6
5vVxEvBtBIY,2025-09-07,50,6,5
rW0jLtTtUXI,2025-09-07,457,11,0
Y9ToeiFb5WY,2025-09-07,578,46,7
o5bWqpF7k5I,2025-09-07,1213,11,2
ZEoouUerJE8,2025-09-07,0,0,0
DAKVpOepnDY,2025-09-07,0,0,0
1ZvnniPlkq4,2025-09-07,13,1,0
hayXBEfdcuw,2025-09-07,361,31,12
Wp0lsb3aXpY,2025-09-07,86,1,0
CGg3d-kFiEg,2025-09-07,757,1,0
faRtY6Tes9I,2025-09-07,1621,15,0
OcmNlokDkQQ,2025-09-07,1669,35,4
0NYFpVbDNQY,2025-09-07,10034,186,6
Lr3_l8yPFd0,2025-09-07,2926,22,2
i3pNFVeqXWs,2025-09-07,9942,45,0
5TI5HkGpMzQ,2025-09-07,2362,32,0
g9gKpmsBDhs,2025-09-07,3254,24,1
j4_1att-kuU,2025-09-07,1,1,0
I2yPYMJfiH4,2025-09-07,1967,45,20
mI9Oc24eUg4,2025-09-07,1735,15,2
jazGrm1YFFo,2025-09-07,19818,0,24
Di7YraeOqOU,2025-09-07,3208,76,4
g4z6m2bm-0U,2025-09-07,11033,276,2
LTo5SdTquH0,2025-09-07,1912,26,6
BkGvQM9Wvvo,2025-09-07,9509,336,4
Y3TaiRae6xs,2025-09-07,6789,56,1
mr_IoVaumKA,2025-09-07,2,0,0
LkQjitoWhTo,2025-09-07,34,0,0
_jZXIpz4GdA,2025-09-07,4312,26,2
y7qtgwkQ5Zg,2025-09-07,4487,412,1
R_88nkLUG8U,2025-09-07,21,0,0
HLr5yqVSNp4,2025-09-07,314,18,6
mc3XzS0D6KQ,2025-09-07,1825,24,5
ioyjXfaO9mU,2025-09-07,222,0,2
hWbix0LnbkM,2025-09-07,45,11,0
S7x_uEvpsM0,2025-09-07,116019,789,11
eF3MyBnvmcg,2025-09-07,239,4,0
sVtf1w7Tcqc,2025-09-07,6334,204,1
dk8Xj8Bh2z8,2025-09-07,7,0,0
5-enBgHyyYc,2025-09-07,933,10,2
OTFo3P-HDdo,2025-09-07,94,10,5
M59x2YBSiOo,2025-09-07,9,2,0
yEKwfaEtYME,2025-09-07,5,1,0
fgC0IO4vrn8,2025-09-07,857,7,3
Dj3cI6sMIDA,2025-09-07,6,0,0
lcx0-pStviU,2025-09-07,950,8,0
7ceExAxo_co,2025-09-07,1386,12,1
NPzs3tXflaM,2025-09-07,1913,12,0
WKBCWSAWVjE,2025-09-07,2080,10,2
v5ZBLaW6Reo,2025-09-07,2749,16,2
fdoW_FHJKk8,2025-09-07,735,70,1
vrHoWAaEKDY,2025-09-07,344,4,1
c8s8qN4wVoA,2025-09-07,1119,15,2
TBa1Mj2ChF0,2025-09-07,0,0,0
ZFWre2dBgbA,2025-09-07,120,2,0
kitjZK0fEAE,2025-09-07,1801,13,3
97CZA0i5T8U,2025-09-07,469,0,0
K3tsq9ymehk,2025-09-07,12798,692,18
Zn4_H-URI2s,2025-09-07,1050,6,1
MGrak9EsXOk,2025-09-07,3,0,0
d1zZAj339bI,2025-09-07,1467,17,0
XPZqImP-0Sc,2025-09-07,3,0,0
c2ojuKJmtNQ,2025-09-07,100,10,0
u--XoOvxJuU,2025-09-07,10,5,0
wKgywpK9Q3s,2025-09-07,2,0,0
3Cs7ieIYSLw,2025-09-07,7,0,0
A04ok7OB3Mc,2025-09-07,1429,10,0
p2Nk9rSK33g,2025-09-07,4,0,0
BX-kq_p3jXw,2025-09-07,2183,5,0
MBi8yeRQrxY,2025-09-07,2578,20,1
CGo_kcBjoZk,2025-09-07,1162,6,0
Nmdn_VDNsPM,2025-09-07,2023,17,0
tmPJM2y0uUg,2025-09-07,5,1,0
r_Iy3-BgiVQ,2025-09-07,4,0,0
k3SLfxmNr9w,2025-09-07,1,0,0
SgZh0u1v7A4,2025-09-07,0,0,0
PEQ1AHsxWcA,2025-09-07,98,4,7
Cvqxio8HE-E,2025-09-07,86,6,0
mhnrMiLjPaY,2025-09-07,20885,561,12
Zg0um5q4cQY,2025-09-07,1086,37,3
yYLrjEEqPVg,2025-09-07,3835,195,2
uqcSN34E0hI,2025-09-07,3243,9,2
aoON_AEnFhY,2025-09-07,1424,5,0
dj3ktNeQ4_Y,2025-09-07,72,6,7
S7b6l36UzKE,2025-09-07,58,1,1
Bt80m1aiFPQ,2025-09-07,21,0,0
mHDvEGN9L68,2025-09-07,0,0,0
pgAXbmma0Dc,2025-09-07,245,2,0
kimNnVXq-2Q,2025-09-07,275,0,0
79cDbBdcfls,2025-09-07,1826,101,0
Jey2ZPEY58g,2025-09-07,0,0,0
TUlCmjwvAEQ,2025-09-07,1759,23,0
